KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_ua80Ka0,Spawn: Pirate Distress Signal Ambush,,,,,,,,Спаун: Пиратская засада по сигналу бедствия,,,,,,,,
eden_pda_8E8COAu,New Task,,,,,,,,Новая задача,,,,,,,,
eden_pda_88qqm2C,New Action,,,,,,,,Новое действие,,,,,,,,
eden_pda_iKKO0i0,Test,,,,,,,,Тест,,,,,,,,
eden_pda_aaWmSSe,[c][ffff00][ Outlaw ][-][/c]\nWe caught one!,,,,,,,,[c][ffff00][ Outlaw ][-][/c]\nМы поймали одного!,,,,,,,,
eden_pda_mSiG4OK,Jumping to home system (Stage 2/2),,,,,,,,Переход к исходной системе (этап 2/2),,,,,,,,
eden_pda_CmKiu8i,Verifying galactic position.,,,,,,,,Проверка положения галактики.,,,,,,,,
eden_pda_equGC4m,Please wait for the message and do not move.,,,,,,,,"Пожалуйста, дождитесь сообщения и не двигайтесь.",,,,,,,,
eden_pda_q0W0D0r,Jumping to home system.\nPlease do not move or take any action for the next 30 seconds while your galactic position is verified.,,,,,,,,"Переход к домашней системе.\nПожалуйста, не двигайтесь и не предпринимайте никаких действий в течение следующих 30 секунд, пока ваше галактическое положение будет проверено.",,,,,,,,
eden_pda_qKSiKmi,Shop Thief,,,,,,,,Магазинный вор,,,,,,,,
eden_pda_4mCuGGK,Thievery,,,,,,,,Воровство,,,,,,,,
eden_pda_4uemGqm,Guards,,,,,,,,Охранники,,,,,,,,
eden_pda_mOeOauG,Wait,,,,,,,,Подожди,,,,,,,,
eden_pda_Kliim80,[c][ffffff][ Shopkeeper ][-][/c]\nThief! Thief! Guards!,,,,,,,,[c][ffffff][ Shopkeeper ][-][/c]\nВор! Вор! Охранники!,,,,,,,,
eden_pda_meiHmE4,[c][ff8000][ Shopkeeper ][-][/c]\nThief! Thief! Guards!,,,,,,,,[c][ff8000][ Shopkeeper ][-][/c]\nВор! Вор! Охранники!,,,,,,,,
eden_pda_uaWuGFK,[c][1083fe][ Shopkeeper ][-][/c]\nThief! Thief! Guards!,,,,,,,,[c][1083fe][ Shopkeeper ][-][/c]\nВор! Вор! Охранники!,,,,,,,,
eden_pda_kn0e8K5,[c][00ffff][ Shopkeeper ][-][/c]\nThief! Thief! Guards!,,,,,,,,[c][00ffff][ Shopkeeper ][-][/c]\nВор! Вор! Охранники!,,,,,,,,
eden_pda_mWK0MQC,"[c][ff0000][ Guard ][-][/c]\nStop right there, criminal scum! Nobody steals on my watch!",,,,,,,,"[c][ff0000][ Guard ][-][/c]\nСтой, криминальная мразь! Никто не ворует в мои часы!",,,,,,,,
eden_pda_0omeGWa,[c][afff4d]> > > Smuggler Contact < < <[-][/c],,,,,,,,[c][afff4d]> > > Контакт с контрабандистами < < <[-][/c],,,,,,,,
eden_pda_CaO0u8C,Wait,,,,,,,,Подожди,,,,,,,,
eden_pda_eeKmWSu,Wait,,,,,,,,Подожди,,,,,,,,
eden_pda_OuSipKq,Wait,,,,,,,,Подожди,,,,,,,,
eden_pda_8qeSOFG,"[c][abd1ff]Activate this mission to open a communications channel to your smuggler contact.[-][/c]\n[c][abd1ff]You can activate this to start, resume, change, or complete smuggler jobs given out by your contact.[-][/c]\n[c][abd1ff]You can have only 1 smuggler job active at a time.\n\nYour smuggler contact will only speak with you as long as your reputation remains at least [-][/c][c][ff8000]hostile[-][/c][c][abd1ff] or above with the Pirate Clans.[-][/c]\n[c][abd1ff][-][/c]\n[c][abd1ff]Most job objectives can only be completed in neutral galactic territory, or within the galactic territory of the relevant factions, unless otherwise noted in the mission briefing.[-][/c]\n[c][abd1ff][-][/c]\n[i][c][a1a1a1]You unlock smuggler missions after you've destroyed enough Polaris or Free Colonists planetary defenses, outposts, or main structures.[-][/c][/i]",,,,,,,,"[c][abd1ff]Активируйте эту миссию, чтобы открыть канал связи с вашим контактом-контрабандистом.[-][/c]\n[c][abd1ff]Вы можете активировать это, чтобы начать, возобновить, изменить или завершить задания контрабандиста, предоставленные вашим контактом.[-][/c]\n[c][abd1ff]Одновременно у вас может быть только 1 активное задание контрабандиста.\n\nВаш контакт с контрабандистом будет разговаривать с вами только до тех пор, пока ваша репутация не ниже [-][/c][c][ff8000]враждебный[-][/c][c][abd1ff] или выше с пиратскими кланами.[-][/c]\n[c][abd1ff][-][/c]\n[c][abd1ff]Большинство задач заданий можно выполнить только на нейтральной галактической территории или на галактической территории соответствующих фракций, если иное не указано в брифинге миссии.[-][/c]\n[c][abd1ff][-][/c]\n[i][c][a1a1a1]Вы разблокируете миссии контрабандистов после того, как уничтожите достаточное количество планетарных оборонительных сооружений, аванпостов или основных сооружений Полярис или Свободных колонистов.[-][/c][/i]",,,,,,,,
eden_pda_CWuSSNa,[c][afff4d]Smuggler Job:[-][/c] Bad for Business,,,,,,,,[c][afff4d]Работа контрабандиста:[-][/c] Плохо для бизнеса,,,,,,,,
eden_pda_CKuOOau,Target: Bandit Patrol Vessels,,,,,,,,Цель: Бандитские патрульные корабли,,,,,,,,
eden_pda_6QSUKWG,Cores destroyed,,,,,,,,Ядра уничтожены,,,,,,,,
eden_pda_aqGGmGK,Destroy the cores of Bandit patrol vessels.,,,,,,,,Уничтожьте ядра патрульных кораблей бандитов.,,,,,,,,
eden_pda_u4mOGmG,[c][afff4d][ Smuggler Contact ][-][/c]\nStart by checking bandit asteroid fields in habitable systems for Bandit patrol vessels.\nStay away from Combat Sites as you can't complete 2 missions at the same time.,,,,,,,,"[c][afff4d][ Smuggler Contact ][-][/c]\nНачните с проверки астероидных полей бандитов в обитаемых системах на предмет патрульных кораблей бандитов.\nДержитесь подальше от мест боевых действий, так как вы не сможете выполнить 2 миссии одновременно.",,,,,,,,
eden_pda_iSieaWi,Contact your smuggler contact,,,,,,,,"Свяжитесь со своим контактным лицом, занимающимся контрабандой",,,,,,,,
eden_pda_C8mCaaa,Open the PDA and activate the Smuggler Contact mission to complete the job.,,,,,,,,"Откройте КПК и активируйте миссию «Контакт с контрабандистами», чтобы завершить задание.",,,,,,,,
eden_pda_4S8iCiu,Open the PDA and activate the Smuggler Contact mission to complete the job.,,,,,,,,"Откройте КПК и активируйте миссию «Контакт с контрабандистами», чтобы завершить задание.",,,,,,,,
eden_pda_G040aWC,Open your PDA and contact your Smuggler Contact to complete the job.,,,,,,,,"Откройте свой КПК и свяжитесь со своим контактным лицом по борьбе с контрабандой, чтобы завершить задание.",,,,,,,,
eden_pda_S8qi8SW,Target: Bandit Patrol Vessels,,,,,,,,Цель: Бандитские патрульные корабли,,,,,,,,
eden_pda_uSuqWm0,Cores destroyed,,,,,,,,Ядра уничтожены,,,,,,,,
eden_pda_uGeqWaO,Destroy the cores of Bandit patrol vessels.,,,,,,,,Уничтожьте ядра патрульных кораблей бандитов.,,,,,,,,
eden_pda_SMaaqG4,Incoming hostiles,,,,,,,,Входящие враги,,,,,,,,
eden_pda_K8C4cXO,Arriving in,,,,,,,,Прибытие в,,,,,,,,
eden_pda_6Gqme6i,Wait for the incoming ambush.,,,,,,,,Ждите приближающейся засады.,,,,,,,,
eden_pda_Eo8GuO8,"[c][ffff00][ IDA ][-][/c]\nCommander, I am detecting multiple hostile vessels on approach.",,,,,,,,"[c][ffff00][ IDA ][-][/c]\nКомандир, я обнаруживаю приближающееся несколько вражеских кораблей.",,,,,,,,
eden_pda_Suoai2a,"[c][ff0000][ Vulture ][-][/c]\nYou were sent by that smuggler scum, weren't you? They've been meddling with our operation for months. That ends NOW!",,,,,,,,"[c][ff0000][ Vulture ][-][/c]\nВас подослал этот подонок-контрабандистка, не так ли? Они вмешивались в нашу работу уже несколько месяцев. Это закончится СЕЙЧАС!",,,,,,,,
