KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_9a0K4Su,<b><color=#00ffee>Computing:</color></b> <color=#00ff00>250 Electronics + 50 Computers + 1000 Optical Fiber + Large Optronic Bridges (718L)</color>,,,,,,,,<b><color=#00ffee>Вычисления: </color></b> <color=#00ff00> 250 электроники + 50 компьютеров + 1000 оптических волокон + большие оптронные мосты (718L)</color>,,,,,,,,
dialogue_K8qCiiq,"<b><color=#00ffee>Usage:</color></b> <color=#ffffff>Used to construct the frame and internal structure of the Control Module.</color>\n<b><color=#00ffee>Resources Required:</color></b>\n<b><color=#00ff00>500 Steel Plates</color></b> <color=#ffffff>(750L total)</color>\n<color=#ffffff>Resources must be in your inventory, <u>not</u> in a connected container or toolbar.</color>\n<size=75%><color=#ff00ff>Transportation Boosters</color><color=#ffffff> or a </color><color=#ffae00>Polaris Envirosuit</color><color=#ffffff> will allow you to expand your carry capacity.</color></size>",,,,,,,,"<b><color=#00ffee>Применение:</color></b> <color=#ffffff>Используется для изготовления каркаса и внутренней структуры модуля управления.</color>\n<b><color=#00ffee>Требуемые ресурсы:</color></b>\n<b><color=#00ff00>500 стальных пластин</color></b> <color=#ffffff>(всего 750 л)</color>\n<color=#ffffff>Ресурсы должны находиться в вашем инвентаре, а не в подключенном контейнере или панели инструментов.</color>\n<size=75%><color=#ff00ff>Транспортные усилители</color><color=#ffffff> или </color><color=#ffae00>Энвирокостюм Polaris</color><color=#ffffff>, которые позволят вам расширить грузоподъемность.</color></size>",,,,,,,,
dialogue_m7GKeSq,<b><color=#00ff00>Deposit Resources</color></b>,,,,,,,,<b><color=#00ff00>Депозитные ресурсы</color></b>,,,,,,,,
dialogue_eOWGua0,<b><color=#ff0000>Cancel</color></b>,,,,,,,,<b><color=#ff0000>Отмена</color></b>,,,,,,,,
dialogue_a4KaQiC,"<b><color=#00ffee>Usage:</color></b> <color=#ffffff>Installed into the steel frame, the titanium plates make up the outer hull of the control module.</color>\n<b><color=#00ffee>Resources Required:</color></b>\n<b><color=#00ff00>750 Titanium Plates</color></b> <color=#ffffff>(1125L)</color>\n<color=#ffffff>Resources must be in your inventory, <u>not</u> in a connected container or toolbar.</color>\n<size=75%><color=#ff00ff>Transportation Boosters</color><color=#ffffff> or a </color><color=#ffae00>Polaris Envirosuit</color><color=#ffffff> will allow you to expand your carry capacity.</color></size>",,,,,,,,"<b><color=#00ffee>Применение:</color></b> <color=#ffffff>Установленные в стальную раму титановые пластины составляют внешний корпус модуля управления.</color>\n<b><color=#00ffee>Требуемые ресурсы:</color></b>\n<b><color=#00ff00>750 Титановых Пластин </color></b> <color=#ffffff>(1125L)</color>\n<color=#ffffff>Ресурсы должны находиться в вашем инвентаре, а не в подключенном контейнере или панели инструментов.</color>\n<size=75%><color=#ff00ff>Транспортные усилители</color><color=#ffffff> или </color><color=#ffae00>Энвирокостюм Polaris</color><color=#ffffff>, которые позволят вам расширить грузоподъемность.</color></size>",,,,,,,,
dialogue_e4PCAOW,<b><color=#00ff00>Deposit Resources</color></b>,,,,,,,,<b><color=#00ff00>Депозитные ресурсы</color></b>,,,,,,,,
dialogue_KuOAeWO,<b><color=#ff0000>Cancel</color></b>,,,,,,,,<b><color=#ff0000>Отмена</color></b>,,,,,,,,
dialogue_Oa40GOi,"<b><color=#00ffee>Usage:</color></b> <color=#ffffff>Assembly for the module's power supply that will provide minimal power to the colony until a proper power system is constructed.</color>\n<b><color=#00ffee>Resources Required:</color></b>\n<b><color=#00ff00>1 Fuel Tank (Medium)</color></b> <color=#ffffff>(180L)</color>\n<b><color=#00ff00>1 Basic Large Generator</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>250 Electronics</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>50 Dual Fuel Cells</color></b> <color=#ffffff>(225L)</color><color=#ffffff>\nResources must be in your inventory, <u>not</u> in a connected container or toolbar.</color>\n<size=75%><color=#ff00ff>Transportation Boosters</color><color=#ffffff> or a </color><color=#ffae00>Polaris Envirosuit</color><color=#ffffff> will allow you to expand your carry capacity.</color></size>",,,,,,,,"<b><color=#00ffee>Использование:</color></b> <color=#ffffff>Сборка источника питания модуля, который будет обеспечивать колонию минимальным питанием до тех пор, пока не будет построена соответствующая система питания.</color>\n<b><color=#00ffee>Требуемые ресурсы:</color></b>\n<b><color=#00ff00>1 топливный бак (средний)</color></b> <color=#ffffff>(180 л)</color>\n<b><color=#00ff00>1 базовый большой генератор</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>250 Электроника</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>50 двойных топливных элементов</color></b> <color=#ffffff>(225 л)</color><color=#ffffff>\nРесурсы должны находиться в вашем инвентаре, а не в подключенном контейнере или панели инструментов.</color>\n<size=75%><color=#ff00ff>Транспортные усилители</color><color=#ffffff> или </color><color=#ffae00>Энвирокостюм Polaris</color><color=#ffffff>, которые позволят вам расширить грузоподъемность.</color></size>",,,,,,,,
dialogue_KmtiRiq,<b><color=#00ff00>Deposit Resources</color></b>,,,,,,,,<b><color=#00ff00>Депозитные ресурсы</color></b>,,,,,,,,
dialogue_0KSVWOW,<b><color=#ff0000>Cancel</color></b>,,,,,,,,<b><color=#ff0000>Отмена</color></b>,,,,,,,,
dialogue_28GW8Gu,"<b><color=#00ffee>Usage:</color></b> <color=#ffffff>Adds the required system functionality and information network to the control module and many connected areas across the colony that are or will be under the control of the administrator.</color>\n<b><color=#00ffee>Resources Required:</color></b>\n<b><color=#00ff00>250 Electronics</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>50 Computers</color></b> <color=#ffffff>(400L)</color>\n<b><color=#00ff00>1000 Optical Fiber</color></b> <color=#ffffff>(120L)</color>\n<b><color=#00ff00>4 Large Optronci Bridges</color></b> <color=#ffffff>(13L)</color>\n<color=#ffffff>All resources must be in your inventory, <u>not</u> in a connected container or toolbar.</color>\n<size=75%><color=#ff00ff>Transportation Boosters</color><color=#ffffff> or a </color><color=#ffae00>Polaris Envirosuit</color><color=#ffffff> will allow you to expand your carry capacity.</color></size>",,,,,,,,"<b><color=#00ffee>Использование:</color></b> <color=#ffffff>Добавляет необходимые системные функции и информационную сеть к модулю управления и многим связанным с ним областям колонии, которые находятся или будут находиться под контролем администратора.</color>\n<b><color=#00ffee>Требуемые ресурсы:</color></b>\n<b><color=#00ff00>250 Электроника</color></b> <color=#ffffff>(105L)</color>\n<b><color=#00ff00>50 компьютеров</color></b> <color=#ffffff>(400L)</color>\n<b><color=#00ff00>1000 оптических волокон</color></b> <color=#ffffff>(120L)</color>\n<b><color=#00ff00>4 больших моста Optronci</color></b> <color=#ffffff>(13L)</color>\n<color=#ffffff>Все ресурсы должны находиться в вашем инвентаре, а не в подключенном контейнере или панели инструментов.</color>\n<size=75%><color=#ff00ff>Транспортные усилители</color><color=#ffffff> или </color><color=#ffae00>Энвирокостюм Polaris</color><color=#ffffff>, которые позволят вам расширить грузоподъемность.</color></size>",,,,,,,,
dialogue_OqCKGCW,<b><color=#00ff00>Deposit Resources</color></b>,,,,,,,,<b><color=#00ff00>Депозитные ресурсы</color></b>,,,,,,,,
dialogue_RWOK8iW,<b><color=#ff0000>Cancel</color></b>,,,,,,,,<b><color=#ff0000>Отмена</color></b>,,,,,,,,
dialogue_SuuaqG4,<size=150%><color=#00ff00><b>Items Accepted</b></color></size>\n<b><color=#ffae00>The number of tasks available has been updated!</color></b>\n<color=#00ffee>Reputation with the Free Colonists has been increased.</color>,,,,,,,,<size=150%><color=#00ff00><b>Принятые товары</b></color></size>\n<b><color=#ffae00>Обновлено количество доступных заданий!</color></b>\n<color=#00ffee>Репутация среди свободных колонистов повышена.</color>,,,,,,,,
dialogue_WiqOiKC,<b><color=#00bb00>Return</color></b>,,,,,,,,<b><color=#00bb00>Возврат</color></b>,,,,,,,,
dialogue_W4G0KGG,<size=125%><color=#00ff00><b>All tasks for this console have been completed!</b></color></size>\n<color=#00ffee><b>You must now complete the tasks of the other console to progress to Stage 2.</b></color>,,,,,,,,"<size=125%><color=#00ff00><b>Все задания для этой консоли выполнены!</b></color></size>\n<color=#00ffee><b>Теперь вам необходимо выполнить задачи другой консоли, чтобы перейти на этап 2.</b></color>",,,,,,,,
dialogue_hCGuG4G,<color=#ff0000><b>Exit Terminal</b></color>,,,,,,,,<color=#ff0000><b>Выход из терминала</b></color>,,,,,,,,
dialogue_Sa8S40m,<b><color=#00ff00>All Tasks Complete! </color><color=#00ffee>(Verify Completion)</color></b>,,,,,,,,<b><color=#00ff00>Все задания выполнены! </color><color=#00ffee>(Проверка завершения)</color></b>,,,,,,,,
dialogue_8GJq4qC,Administration Terminal,,,,,,,,Административный терминал,,,,,,,,
